"400530","18991230","18991230","1"
"400532","18991230","18991230","1"
"400533","18991230","18991230","1"
"400540","18991230","18991230","1"
"400542","18991230","18991230","1"
"400593","18991230","18991230","1"
"400596","18991230","18991230","1"
"400600","18991230","18991230","1"
"400604","18991230","18991230","1"
"400625","18991230","18991230","1"
"400642","18991230","18991230","1"
"400646","18991230","18991230","1"
"400691","18991230","18991230","1"
"400692","18991230","18991230","1"
"400697","18991230","18991230","1"
"400706","18991230","18991230","1"
"400709","18991230","18991230","1"
"400715","18991230","18991230","1"
"400720","18991230","18991230","1"
"400726","18991230","18991230","1"
"400751","18991230","18991230","1"
"400753","18991230","18991230","1"
"400760","18991230","18991230","1"
"400763","18991230","18991230","1"
"400767","18991230","18991230","1"
"400777","18991230","18991230","1"
"400781","18991230","18991230","1"
"400786","18991230","18991230","1"
"400102","18991230","18991230","1"
"400118","18991230","18991230","1"
"400121","18991230","18991230","1"
"400129","18991230","18991230","1"
"400132","18991230","18991230","1"
"400147","18991230","18991230","1"
"400152","18991230","18991230","1"
"400394","18991230","18991230","1"
"400397","18991230","18991230","1"
"400399","18991230","18991230","1"
"400405","18991230","18991230","1"
"400420","18991230","18991230","1"
"400424","18991230","18991230","1"
"400425","18991230","18991230","1"
"400442","18991230","18991230","1"
"400444","18991230","18991230","1"
"400447","18991230","18991230","1"
"400452","18991230","18991230","1"
"400460","18991230","18991230","1"
"400480","18991230","18991230","1"
"400202","18991230","18991230","1"
"400213","18991230","18991230","1"
"400240","18991230","18991230","1"
"400242","18991230","18991230","1"
"400248","18991230","18991230","1"
"400250","18991230","18991230","1"
"400251","18991230","18991230","1"
"400254","18991230","18991230","1"
"400259","18991230","18991230","1"
"400270","18991230","18991230","1"
"400277","18991230","18991230","1"
"400282","18991230","18991230","1"
"400283","18991230","18991230","1"
"400286","18991230","18991230","1"
"400292","18991230","18991230","1"
"400297","18991230","18991230","1"
"400298","18991230","18991230","1"
"400307","18991230","18991230","1"
"400309","18991230","18991230","1"
"400312","18991230","18991230","1"
"400324","18991230","18991230","1"
"400328","18991230","18991230","1"
"400331","18991230","18991230","1"
"400333","18991230","18991230","1"
"400346","18991230","18991230","1"
"400351","18991230","18991230","1"
"400357","18991230","18991230","1"
"400366","18991230","18991230","1"
"400369","18991230","18991230","1"
"400375","18991230","18991230","1"
"400381","18991230","18991230","1"
"400393","18991230","18991230","1"
"400002","18991230","18991230","1"
"400013","18991230","18991230","1"
"400023","18991230","18991230","1"
"400026","18991230","18991230","1"
"400028","18991230","18991230","1"
"400030","18991230","18991230","1"
"400034","18991230","18991230","1"
"400035","18991230","18991230","1"
"400059","18991230","18991230","1"
"400063","18991230","18991230","1"
"400066","18991230","18991230","1"
"400080","18991230","18991230","1"
"400092","18991230","18991230","1"
"400094","18991230","18991230","1"
"400794","18991230","18991230","1"
"400806","18991230","18991230","1"
"400808","18991230","18991230","1"
"400813","18991230","18991230","1"
"400816","18991230","18991230","1"
"400823","18991230","18991230","1"
"400825","18991230","18991230","1"
"400832","18991230","18991230","1"
"400833","18991230","18991230","1"
"400852","18991230","18991230","1"
"400854","18991230","18991230","1"
"400855","18991230","18991230","1"
"400865","18991230","18991230","1"
"400866","18991230","18991230","1"
"400872","18991230","18991230","1"
"400879","18991230","18991230","1"
"400888","18991230","18991230","1"
"400907","18991230","18991230","1"
"400919","18991230","18991230","1"
"400941","18991230","18991230","1"
"400951","18991230","18991230","1"
"400952","18991230","18991230","1"
"400956","18991230","18991230","1"
"400959","18991230","18991230","1"
"400977","18991230","18991230","1"
"400980","18991230","18991230","1"
"400997","18991230","18991230","1"
"400495","18991230","18991230","1"
"400512","18991230","18991230","1"
"400538","18991230","18991230","1"
"400548","18991230","18991230","1"
"400554","18991230","18991230","1"
"400565","18991230","18991230","1"
"400566","18991230","18991230","1"
"400567","18991230","18991230","1"
"400579","18991230","18991230","1"
"400590","18991230","18991230","1"
"400592","18991230","18991230","1"
"400594","18991230","18991230","1"
"400595","18991230","18991230","1"
"400597","18991230","18991230","1"
"400602","18991230","18991230","1"
"400618","18991230","18991230","1"
"400623","18991230","18991230","1"
"400626","18991230","18991230","1"
"400641","18991230","18991230","1"
"400647","18991230","18991230","1"
"400657","18991230","18991230","1"
"400660","18991230","18991230","1"
"400664","18991230","18991230","1"
"400686","18991230","18991230","1"
"400689","18991230","18991230","1"
"400704","18991230","18991230","1"
"400705","18991230","18991230","1"
"400731","18991230","18991230","1"
"400740","18991230","18991230","1"
"400764","18991230","18991230","1"
"400779","18991230","18991230","1"
"400120","18991230","18991230","1"
"400128","18991230","18991230","1"
"400137","18991230","18991230","1"
"400157","18991230","18991230","1"
"400171","18991230","18991230","1"
"400175","18991230","18991230","1"
"400179","18991230","18991230","1"
"400180","18991230","18991230","1"
"400189","18991230","18991230","1"
"400190","18991230","18991230","1"
"400403","18991230","18991230","1"
"400408","18991230","18991230","1"
"400412","18991230","18991230","1"
"400422","18991230","18991230","1"
"400426","18991230","18991230","1"
"400428","18991230","18991230","1"
"400451","18991230","18991230","1"
"400454","18991230","18991230","1"
"400457","18991230","18991230","1"
"400466","18991230","18991230","1"
"400469","18991230","18991230","1"
"400471","18991230","18991230","1"
"400478","18991230","18991230","1"
"400204","18991230","18991230","1"
"400205","18991230","18991230","1"
"400214","18991230","18991230","1"
"400216","18991230","18991230","1"
"400222","18991230","18991230","1"
"400227","18991230","18991230","1"
"400231","18991230","18991230","1"
"400236","18991230","18991230","1"
"400237","18991230","18991230","1"
"400243","18991230","18991230","1"
"400275","18991230","18991230","1"
"400280","18991230","18991230","1"
"400300","18991230","18991230","1"
"400302","18991230","18991230","1"
"400311","18991230","18991230","1"
"400318","18991230","18991230","1"
"400325","18991230","18991230","1"
"400326","18991230","18991230","1"
"400338","18991230","18991230","1"
"400341","18991230","18991230","1"
"400342","18991230","18991230","1"
"400359","18991230","18991230","1"
"400365","18991230","18991230","1"
"400371","18991230","18991230","1"
"400373","18991230","18991230","1"
"400392","18991230","18991230","1"
"400014","18991230","18991230","1"
"400015","18991230","18991230","1"
"400018","18991230","18991230","1"
"400021","18991230","18991230","1"
"400067","18991230","18991230","1"
"400068","18991230","18991230","1"
"400084","18991230","18991230","1"
"400087","18991230","18991230","1"
"400792","18991230","18991230","1"
"400798","18991230","18991230","1"
"400800","18991230","18991230","1"
"400817","18991230","18991230","1"
"400827","18991230","18991230","1"
"400835","18991230","18991230","1"
"400841","18991230","18991230","1"
"400845","18991230","18991230","1"
"400846","18991230","18991230","1"
"400847","18991230","18991230","1"
"400850","18991230","18991230","1"
"400859","18991230","18991230","1"
"400860","18991230","18991230","1"
"400862","18991230","18991230","1"
"400863","18991230","18991230","1"
"400870","18991230","18991230","1"
"400874","18991230","18991230","1"
"400875","18991230","18991230","1"
"400876","18991230","18991230","1"
"400891","18991230","18991230","1"
"400899","18991230","18991230","1"
"400904","18991230","18991230","1"
"400917","18991230","18991230","1"
"400939","18991230","18991230","1"
"400947","18991230","18991230","1"
"400949","18991230","18991230","1"
"400953","18991230","18991230","1"
"400957","18991230","18991230","1"
"400965","18991230","18991230","1"
"400968","18991230","18991230","1"
"400970","18991230","18991230","1"
"400978","18991230","18991230","1"
"400981","18991230","18991230","1"
"400496","18991230","18991230","1"
"400511","18991230","18991230","1"
"400518","18991230","18991230","1"
"400526","18991230","18991230","1"
"400541","18991230","18991230","1"
"400547","18991230","18991230","1"
"400549","18991230","18991230","1"
"400557","18991230","18991230","1"
"400578","18991230","18991230","1"
"400581","18991230","18991230","1"
"400582","18991230","18991230","1"
"400591","18991230","18991230","1"
"400615","18991230","18991230","1"
"400631","18991230","18991230","1"
"400636","18991230","18991230","1"
"400651","18991230","18991230","1"
"400659","18991230","18991230","1"
"400688","18991230","18991230","1"
"400708","18991230","18991230","1"
"400736","18991230","18991230","1"
"400754","18991230","18991230","1"
"400756","18991230","18991230","1"
"400771","18991230","18991230","1"
"400773","18991230","18991230","1"
"400774","18991230","18991230","1"
"400784","18991230","18991230","1"
"400104","18991230","18991230","1"
"400106","18991230","18991230","1"
"400115","18991230","18991230","1"
"400116","18991230","18991230","1"
"400122","18991230","18991230","1"
"400124","18991230","18991230","1"
"400131","18991230","18991230","1"
"400133","18991230","18991230","1"
"400138","18991230","18991230","1"
"400140","18991230","18991230","1"
"400149","18991230","18991230","1"
"400150","18991230","18991230","1"
"400155","18991230","18991230","1"
"400156","18991230","18991230","1"
"400158","18991230","18991230","1"
"400159","18991230","18991230","1"
"400162","18991230","18991230","1"
"400166","18991230","18991230","1"
"400170","18991230","18991230","1"
"400184","18991230","18991230","1"
"400185","18991230","18991230","1"
"400188","18991230","18991230","1"
"400197","18991230","18991230","1"
"400395","18991230","18991230","1"
"400396","18991230","18991230","1"
"400398","18991230","18991230","1"
"400401","18991230","18991230","1"
"400402","18991230","18991230","1"
"400423","18991230","18991230","1"
"400429","18991230","18991230","1"
"400433","18991230","18991230","1"
"400436","18991230","18991230","1"
"400449","18991230","18991230","1"
"400464","18991230","18991230","1"
"400484","18991230","18991230","1"
"400485","18991230","18991230","1"
"400490","18991230","18991230","1"
"400198","18991230","18991230","1"
"400215","18991230","18991230","1"
"400219","18991230","18991230","1"
"400221","18991230","18991230","1"
"400226","18991230","18991230","1"
"400244","18991230","18991230","1"
"400245","18991230","18991230","1"
"400257","18991230","18991230","1"
"400258","18991230","18991230","1"
"400263","18991230","18991230","1"
"400265","18991230","18991230","1"
"400268","18991230","18991230","1"
"400284","18991230","18991230","1"
"400288","18991230","18991230","1"
"400291","18991230","18991230","1"
"400306","18991230","18991230","1"
"400310","18991230","18991230","1"
"400316","18991230","18991230","1"
"400334","18991230","18991230","1"
"400335","18991230","18991230","1"
"400350","18991230","18991230","1"
"400355","18991230","18991230","1"
"400358","18991230","18991230","1"
"400360","18991230","18991230","1"
"400363","18991230","18991230","1"
"400376","18991230","18991230","1"
"400382","18991230","18991230","1"
"400383","18991230","18991230","1"
"400384","18991230","18991230","1"
"400009","18991230","18991230","1"
"400010","18991230","18991230","1"
"400012","18991230","18991230","1"
"400025","18991230","18991230","1"
"400031","18991230","18991230","1"
"400033","18991230","18991230","1"
"400049","18991230","18991230","1"
"400060","18991230","18991230","1"
"400061","18991230","18991230","1"
"400064","18991230","18991230","1"
"400069","18991230","18991230","1"
"400072","18991230","18991230","1"
"400075","18991230","18991230","1"
"400082","18991230","18991230","1"
"400098","18991230","18991230","1"
"400793","18991230","18991230","1"
"400795","18991230","18991230","1"
"400802","18991230","18991230","1"
"400804","18991230","18991230","1"
"400811","18991230","18991230","1"
"400822","18991230","18991230","1"
"400828","18991230","18991230","1"
"400836","18991230","18991230","1"
"400837","18991230","18991230","1"
"400838","18991230","18991230","1"
"400840","18991230","18991230","1"
"400843","18991230","18991230","1"
"400844","18991230","18991230","1"
"400848","18991230","18991230","1"
"400858","18991230","18991230","1"
"400884","18991230","18991230","1"
"400890","18991230","18991230","1"
"400913","18991230","18991230","1"
"400914","18991230","18991230","1"
"400915","18991230","18991230","1"
"400920","18991230","18991230","1"
"400925","18991230","18991230","1"
"400928","18991230","18991230","1"
"400931","18991230","18991230","1"
"400932","18991230","18991230","1"
"400934","18991230","18991230","1"
"400945","18991230","18991230","1"
"400946","18991230","18991230","1"
"400969","18991230","18991230","1"
"400972","18991230","18991230","1"
"400995","18991230","18991230","1"
"400998","18991230","18991230","1"
"400494","18991230","18991230","1"
"400506","18991230","18991230","1"
"400510","18991230","18991230","1"
"400520","18991230","18991230","1"
"400543","18991230","18991230","1"
"400545","18991230","18991230","1"
"400552","18991230","18991230","1"
"400558","18991230","18991230","1"
"400562","18991230","18991230","1"
"400570","18991230","18991230","1"
"400574","18991230","18991230","1"
"400580","18991230","18991230","1"
"400583","18991230","18991230","1"
"400598","18991230","18991230","1"
"400599","18991230","18991230","1"
"400601","18991230","18991230","1"
"400603","18991230","18991230","1"
"400610","18991230","18991230","1"
"400613","18991230","18991230","1"
"400619","18991230","18991230","1"
"400620","18991230","18991230","1"
"400622","18991230","18991230","1"
"400632","18991230","18991230","1"
"400634","18991230","18991230","1"
"400635","18991230","18991230","1"
"400638","18991230","18991230","1"
"400653","18991230","18991230","1"
"400658","18991230","18991230","1"
"400661","18991230","18991230","1"
"400663","18991230","18991230","1"
"400667","18991230","18991230","1"
"400670","18991230","18991230","1"
"400675","18991230","18991230","1"
"400676","18991230","18991230","1"
"400678","18991230","18991230","1"
"400696","18991230","18991230","1"
"400699","18991230","18991230","1"
"400716","18991230","18991230","1"
"400717","18991230","18991230","1"
"400718","18991230","18991230","1"
"400727","18991230","18991230","1"
"400728","18991230","18991230","1"
"400733","18991230","18991230","1"
"400746","18991230","18991230","1"
"400747","18991230","18991230","1"
"400748","18991230","18991230","1"
"400749","18991230","18991230","1"
"400750","18991230","18991230","1"
"400776","18991230","18991230","1"
"400788","18991230","18991230","1"
"400100","18991230","18991230","1"
"400101","18991230","18991230","1"
"400103","18991230","18991230","1"
"400119","18991230","18991230","1"
"400141","18991230","18991230","1"
"400146","18991230","18991230","1"
"400164","18991230","18991230","1"
"400165","18991230","18991230","1"
"400169","18991230","18991230","1"
"400176","18991230","18991230","1"
"400178","18991230","18991230","1"
"400186","18991230","18991230","1"
"400191","18991230","18991230","1"
"400193","18991230","18991230","1"
"400195","18991230","18991230","1"
"400404","18991230","18991230","1"
"400417","18991230","18991230","1"
"400418","18991230","18991230","1"
"400439","18991230","18991230","1"
"400448","18991230","18991230","1"
"400455","18991230","18991230","1"
"400472","18991230","18991230","1"
"400474","18991230","18991230","1"
"400482","18991230","18991230","1"
"400486","18991230","18991230","1"
"400201","18991230","18991230","1"
"400206","18991230","18991230","1"
"400209","18991230","18991230","1"
"400217","18991230","18991230","1"
"400223","18991230","18991230","1"
"400224","18991230","18991230","1"
"400225","18991230","18991230","1"
"400256","18991230","18991230","1"
"400271","18991230","18991230","1"
"400272","18991230","18991230","1"
"400273","18991230","18991230","1"
"400278","18991230","18991230","1"
"400285","18991230","18991230","1"
"400289","18991230","18991230","1"
"400296","18991230","18991230","1"
"400303","18991230","18991230","1"
"400317","18991230","18991230","1"
"400321","18991230","18991230","1"
"400332","18991230","18991230","1"
"400362","18991230","18991230","1"
"400390","18991230","18991230","1"
"400019","18991230","18991230","1"
"400022","18991230","18991230","1"
"400024","18991230","18991230","1"
"400045","18991230","18991230","1"
"400046","18991230","18991230","1"
"400058","18991230","18991230","1"
"400083","18991230","18991230","1"
"400088","18991230","18991230","1"
"400099","18991230","18991230","1"
"400789","18991230","18991230","1"
"400796","18991230","18991230","1"
"400797","18991230","18991230","1"
"400801","18991230","18991230","1"
"400805","18991230","18991230","1"
"400818","18991230","18991230","1"
"400824","18991230","18991230","1"
"400842","18991230","18991230","1"
"400871","18991230","18991230","1"
"400878","18991230","18991230","1"
"400883","18991230","18991230","1"
"400886","18991230","18991230","1"
"400892","18991230","18991230","1"
"400903","18991230","18991230","1"
"400909","18991230","18991230","1"
"400911","18991230","18991230","1"
"400923","18991230","18991230","1"
"400927","18991230","18991230","1"
"400929","18991230","18991230","1"
"400937","18991230","18991230","1"
"400942","18991230","18991230","1"
"400960","18991230","18991230","1"
"400963","18991230","18991230","1"
"400966","18991230","18991230","1"
"400974","18991230","18991230","1"
"400975","18991230","18991230","1"
"400988","18991230","18991230","1"
"400522","18991230","18991230","1"
"400524","18991230","18991230","1"
"400525","18991230","18991230","1"
"400531","18991230","18991230","1"
"400553","18991230","18991230","1"
"400555","18991230","18991230","1"
"400560","18991230","18991230","1"
"400561","18991230","18991230","1"
"400569","18991230","18991230","1"
"400571","18991230","18991230","1"
"400575","18991230","18991230","1"
"400584","18991230","18991230","1"
"400585","18991230","18991230","1"
"400606","18991230","18991230","1"
"400608","18991230","18991230","1"
"400616","18991230","18991230","1"
"400617","18991230","18991230","1"
"400637","18991230","18991230","1"
"400643","18991230","18991230","1"
"400645","18991230","18991230","1"
"400649","18991230","18991230","1"
"400655","18991230","18991230","1"
"400666","18991230","18991230","1"
"400669","18991230","18991230","1"
"400674","18991230","18991230","1"
"400677","18991230","18991230","1"
"400695","18991230","18991230","1"
"400702","18991230","18991230","1"
"400710","18991230","18991230","1"
"400734","18991230","18991230","1"
"400745","18991230","18991230","1"
"400752","18991230","18991230","1"
"400755","18991230","18991230","1"
"400757","18991230","18991230","1"
"400765","18991230","18991230","1"
"400768","18991230","18991230","1"
"400769","18991230","18991230","1"
"400770","18991230","18991230","1"
"400775","18991230","18991230","1"
"400782","18991230","18991230","1"
"400787","18991230","18991230","1"
"400105","18991230","18991230","1"
"400114","18991230","18991230","1"
"400117","18991230","18991230","1"
"400143","18991230","18991230","1"
"400144","18991230","18991230","1"
"400151","18991230","18991230","1"
"400154","18991230","18991230","1"
"400161","18991230","18991230","1"
"400182","18991230","18991230","1"
"400187","18991230","18991230","1"
"400192","18991230","18991230","1"
"400194","18991230","18991230","1"
"400400","18991230","18991230","1"
"400406","18991230","18991230","1"
"400410","18991230","18991230","1"
"400411","18991230","18991230","1"
"400413","18991230","18991230","1"
"400414","18991230","18991230","1"
"400430","18991230","18991230","1"
"400431","18991230","18991230","1"
"400435","18991230","18991230","1"
"400456","18991230","18991230","1"
"400465","18991230","18991230","1"
"400470","18991230","18991230","1"
"400200","18991230","18991230","1"
"400218","18991230","18991230","1"
"400232","18991230","18991230","1"
"400233","18991230","18991230","1"
"400238","18991230","18991230","1"
"400239","18991230","18991230","1"
"400252","18991230","18991230","1"
"400255","18991230","18991230","1"
"400261","18991230","18991230","1"
"400279","18991230","18991230","1"
"400294","18991230","18991230","1"
"400323","18991230","18991230","1"
"400330","18991230","18991230","1"
"400345","18991230","18991230","1"
"400348","18991230","18991230","1"
"400349","18991230","18991230","1"
"400353","18991230","18991230","1"
"400374","18991230","18991230","1"
"400387","18991230","18991230","1"
"400008","18991230","18991230","1"
"400017","18991230","18991230","1"
"400027","18991230","18991230","1"
"400041","18991230","18991230","1"
"400048","18991230","18991230","1"
"400051","18991230","18991230","1"
"400053","18991230","18991230","1"
"400054","18991230","18991230","1"
"400055","18991230","18991230","1"
"400073","18991230","18991230","1"
"400091","18991230","18991230","1"
"400809","18991230","18991230","1"
"400812","18991230","18991230","1"
"400856","18991230","18991230","1"
"400861","18991230","18991230","1"
"400868","18991230","18991230","1"
"400885","18991230","18991230","1"
"400889","18991230","18991230","1"
"400898","18991230","18991230","1"
"400900","18991230","18991230","1"
"400906","18991230","18991230","1"
"400912","18991230","18991230","1"
"400916","18991230","18991230","1"
"400924","18991230","18991230","1"
"400926","18991230","18991230","1"
"400930","18991230","18991230","1"
"400944","18991230","18991230","1"
"400954","18991230","18991230","1"
"400955","18991230","18991230","1"
"400967","18991230","18991230","1"
"400976","18991230","18991230","1"
"400979","18991230","18991230","1"
"400990","18991230","18991230","1"
"400991","18991230","18991230","1"
"400993","18991230","18991230","1"
"400501","18991230","18991230","1"
"400507","18991230","18991230","1"
"400509","18991230","18991230","1"
"400527","18991230","18991230","1"
"400529","18991230","18991230","1"
"400536","18991230","18991230","1"
"400544","18991230","18991230","1"
"400556","18991230","18991230","1"
"400563","18991230","18991230","1"
"400568","18991230","18991230","1"
"400572","18991230","18991230","1"
"400577","18991230","18991230","1"
"400589","18991230","18991230","1"
"400607","18991230","18991230","1"
"400611","18991230","18991230","1"
"400612","18991230","18991230","1"
"400624","18991230","18991230","1"
"400627","18991230","18991230","1"
"400629","18991230","18991230","1"
"400650","18991230","18991230","1"
"400652","18991230","18991230","1"
"400654","18991230","18991230","1"
"400656","18991230","18991230","1"
"400662","18991230","18991230","1"
"400671","18991230","18991230","1"
"400672","18991230","18991230","1"
"400679","18991230","18991230","1"
"400682","18991230","18991230","1"
"400685","18991230","18991230","1"
"400687","18991230","18991230","1"
"400690","18991230","18991230","1"
"400724","18991230","18991230","1"
"400729","18991230","18991230","1"
"400735","18991230","18991230","1"
"400741","18991230","18991230","1"
"400742","18991230","18991230","1"
"400744","18991230","18991230","1"
"400762","18991230","18991230","1"
"400766","18991230","18991230","1"
"400108","18991230","18991230","1"
"400135","18991230","18991230","1"
"400145","18991230","18991230","1"
"400163","18991230","18991230","1"
"400168","18991230","18991230","1"
"400177","18991230","18991230","1"
"400181","18991230","18991230","1"
"400196","18991230","18991230","1"
"400407","18991230","18991230","1"
"400416","18991230","18991230","1"
"400438","18991230","18991230","1"
"400453","18991230","18991230","1"
"400463","18991230","18991230","1"
"400468","18991230","18991230","1"
"400476","18991230","18991230","1"
"400483","18991230","18991230","1"
"400199","18991230","18991230","1"
"400208","18991230","18991230","1"
"400210","18991230","18991230","1"
"400211","18991230","18991230","1"
"400212","18991230","18991230","1"
"400220","18991230","18991230","1"
"400228","18991230","18991230","1"
"400229","18991230","18991230","1"
"400230","18991230","18991230","1"
"400234","18991230","18991230","1"
"400247","18991230","18991230","1"
"400260","18991230","18991230","1"
"400269","18991230","18991230","1"
"400281","18991230","18991230","1"
"400293","18991230","18991230","1"
"400304","18991230","18991230","1"
"400327","18991230","18991230","1"
"400344","18991230","18991230","1"
"400352","18991230","18991230","1"
"400354","18991230","18991230","1"
"400386","18991230","18991230","1"
"400389","18991230","18991230","1"
"400391","18991230","18991230","1"
"400001","18991230","18991230","1"
"400007","18991230","18991230","1"
"400020","18991230","18991230","1"
"400032","18991230","18991230","1"
"400037","18991230","18991230","1"
"400038","18991230","18991230","1"
"400039","18991230","18991230","1"
"400043","18991230","18991230","1"
"400056","18991230","18991230","1"
"400062","18991230","18991230","1"
"400065","18991230","18991230","1"
"400070","18991230","18991230","1"
"400076","18991230","18991230","1"
"400079","18991230","18991230","1"
"400085","18991230","18991230","1"
"400095","18991230","18991230","1"
"400790","18991230","18991230","1"
"400799","18991230","18991230","1"
"400810","18991230","18991230","1"
"400814","18991230","18991230","1"
"400820","18991230","18991230","1"
"400821","18991230","18991230","1"
"400826","18991230","18991230","1"
"400829","18991230","18991230","1"
"400831","18991230","18991230","1"
"400834","18991230","18991230","1"
"400839","18991230","18991230","1"
"400851","18991230","18991230","1"
"400887","18991230","18991230","1"
"400896","18991230","18991230","1"
"400901","18991230","18991230","1"
"400910","18991230","18991230","1"
"400921","18991230","18991230","1"
"400935","18991230","18991230","1"
"400938","18991230","18991230","1"
"400940","18991230","18991230","1"
"400950","18991230","18991230","1"
"400971","18991230","18991230","1"
"400973","18991230","18991230","1"
"400982","18991230","18991230","1"
"400983","18991230","18991230","1"
"400987","18991230","18991230","1"
"400996","18991230","18991230","1"
"400492","18991230","18991230","1"
"400497","18991230","18991230","1"
"400498","18991230","18991230","1"
"400500","18991230","18991230","1"
"400504","18991230","18991230","1"
"400508","18991230","18991230","1"
"400517","18991230","18991230","1"
"400521","18991230","18991230","1"
"400523","18991230","18991230","1"
"400534","18991230","18991230","1"
"400535","18991230","18991230","1"
"400537","18991230","18991230","1"
"400539","18991230","18991230","1"
"400550","18991230","18991230","1"
"400576","18991230","18991230","1"
"400587","18991230","18991230","1"
"400633","18991230","18991230","1"
"400639","18991230","18991230","1"
"400644","18991230","18991230","1"
"400648","18991230","18991230","1"
"400668","18991230","18991230","1"
"400683","18991230","18991230","1"
"400684","18991230","18991230","1"
"400693","18991230","18991230","1"
"400694","18991230","18991230","1"
"400698","18991230","18991230","1"
"400700","18991230","18991230","1"
"400701","18991230","18991230","1"
"400711","18991230","18991230","1"
"400712","18991230","18991230","1"
"400719","18991230","18991230","1"
"400721","18991230","18991230","1"
"400723","18991230","18991230","1"
"400737","18991230","18991230","1"
"400739","18991230","18991230","1"
"400743","18991230","18991230","1"
"400772","18991230","18991230","1"
"400778","18991230","18991230","1"
"400780","18991230","18991230","1"
"400783","18991230","18991230","1"
"400107","18991230","18991230","1"
"400110","18991230","18991230","1"
"400111","18991230","18991230","1"
"400113","18991230","18991230","1"
"400125","18991230","18991230","1"
"400127","18991230","18991230","1"
"400130","18991230","18991230","1"
"400139","18991230","18991230","1"
"400153","18991230","18991230","1"
"400167","18991230","18991230","1"
"400172","18991230","18991230","1"
"400183","18991230","18991230","1"
"400409","18991230","18991230","1"
"400415","18991230","18991230","1"
"400419","18991230","18991230","1"
"400421","18991230","18991230","1"
"400427","18991230","18991230","1"
"400432","18991230","18991230","1"
"400437","18991230","18991230","1"
"400440","18991230","18991230","1"
"400446","18991230","18991230","1"
"400458","18991230","18991230","1"
"400459","18991230","18991230","1"
"400461","18991230","18991230","1"
"400462","18991230","18991230","1"
"400467","18991230","18991230","1"
"400479","18991230","18991230","1"
"400488","18991230","18991230","1"
"400491","18991230","18991230","1"
"400203","18991230","18991230","1"
"400241","18991230","18991230","1"
"400246","18991230","18991230","1"
"400267","18991230","18991230","1"
"400274","18991230","18991230","1"
"400287","18991230","18991230","1"
"400301","18991230","18991230","1"
"400308","18991230","18991230","1"
"400313","18991230","18991230","1"
"400314","18991230","18991230","1"
"400315","18991230","18991230","1"
"400320","18991230","18991230","1"
"400329","18991230","18991230","1"
"400336","18991230","18991230","1"
"400347","18991230","18991230","1"
"400364","18991230","18991230","1"
"400367","18991230","18991230","1"
"400368","18991230","18991230","1"
"400377","18991230","18991230","1"
"400378","18991230","18991230","1"
"400380","18991230","18991230","1"
"400005","18991230","18991230","1"
"400016","18991230","18991230","1"
"400029","18991230","18991230","1"
"400036","18991230","18991230","1"
